Zeit	spH	spO2	NStirrer	sTR	sCO2	sO2	FAirIn	sVR	Zeit_FG	FGlucose	Zeit_FN	Fstickstoff
1900-01-2921:57:26.755000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2921:59:26.765000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:01:26.774000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:03:26.784000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:05:26.794000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:07:26.803000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:09:26.813000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:11:26.822000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:13:26.832000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:15:26.842000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:17:26.851000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:19:26.861000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:21:26.870000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:23:26.880000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:25:26.890000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:27:26.899000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:29:26.909000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:31:26.918000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:33:26.928000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:35:26.938000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:37:26.947000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:39:26.957000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:41:26.966000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:43:26.976000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:45:26.986000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:47:26.995000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:49:27.005000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:51:27.014000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:53:27.024000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:55:27.034000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:57:27.043000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2922:59:27.053000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:01:27.062000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:03:27.072000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:05:27.082000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:07:27.091000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:09:27.101000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:11:27.110000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:13:27.120000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:15:27.130000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:17:27.139000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:19:27.149000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:21:27.158000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:23:27.168000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:25:27.178000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:27:27.187000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:29:27.197000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:31:27.206000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:33:27.216000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:35:27.226000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:37:27.235000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:39:27.245000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:41:27.254000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:43:27.264000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:45:27.274000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:47:27.283000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:49:27.293000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:51:27.302000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:53:27.312000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:55:27.322000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:57:27.331000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-2923:59:27.341000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:01:27.350000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:03:27.360000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:05:27.370000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:07:27.379000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:09:27.389000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:11:27.398000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:13:27.408000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:15:27.418000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:17:27.427000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:19:27.437000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:21:27.446000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:23:27.456000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:25:27.466000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:27:27.475000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:29:27.485000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:31:27.494000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:33:27.504000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:35:27.514000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:37:27.523000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:39:27.533000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:41:27.542000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:43:27.552000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:45:27.562000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:47:27.571000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:49:27.581000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:51:27.590000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:53:27.600000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:55:27.610000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:57:27.619000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3000:59:27.629000	6.7	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:01:27.638000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:03:27.648000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:05:27.658000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:07:27.667000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:09:27.677000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:11:27.686000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:13:27.696000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:15:27.706000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:17:27.715000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:19:27.725000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:21:27.734000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:23:27.744000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:25:27.754000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:27:27.763000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:29:27.773000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:31:27.782000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:33:27.792000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:35:27.802000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:37:27.811000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:39:27.821000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:41:27.830000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:43:27.840000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:45:27.850000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:47:27.859000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:49:27.869000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:51:27.878000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:53:27.888000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:55:27.898000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:57:27.907000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3001:59:27.917000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:01:27.926000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:03:27.936000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:05:27.946000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:07:27.955000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:09:27.965000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:11:27.974000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:13:27.984000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:15:27.994000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:17:28.003000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:19:28.013000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:21:28.022000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:23:28.032000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:25:28.042000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:27:28.051000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:29:28.061000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:31:28.070000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:33:28.080000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:35:28.090000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:37:28.099000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:39:28.109000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:41:28.118000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:43:28.128000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:45:28.138000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:47:28.147000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:49:28.157000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:51:28.166000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:53:28.176000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:55:28.186000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:57:28.195000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3002:59:28.205000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:01:28.214000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:03:28.224000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:05:28.234000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:07:28.243000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:09:28.253000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:11:28.262000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:13:28.272000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:15:28.282000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:17:28.291000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:19:28.301000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:21:28.310000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:23:28.320000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:25:28.330000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:27:28.339000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:29:28.349000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:31:28.358000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:33:28.368000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:35:28.378000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:37:28.387000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:39:28.397000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:41:28.406000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:43:28.416000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:45:28.426000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:47:28.435000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:49:28.445000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:51:28.454000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:53:28.464000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:55:28.474000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:57:28.483000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3003:59:28.493000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:01:28.502000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:03:28.512000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:05:28.522000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:07:28.531000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:09:28.541000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:11:28.550000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:13:28.560000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:15:28.570000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:17:28.579000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:19:28.589000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:21:28.598000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:23:28.608000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:25:28.618000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:27:28.627000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:29:28.637000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:31:28.646000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:33:28.656000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:35:28.666000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:37:28.675000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:39:28.685000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:41:28.694000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:43:28.704000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:45:28.714000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:47:28.723000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:49:28.733000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:51:28.742000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:53:28.752000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:55:28.762000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:57:28.771000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3004:59:28.781000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:01:28.790000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:03:28.800000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:05:28.810000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:07:28.819000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:09:28.829000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:11:28.838000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:13:28.848000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:15:28.858000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:17:28.867000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:19:28.877000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:21:28.886000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:23:28.896000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:25:28.906000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:27:28.915000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:29:28.925000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:31:28.934000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:33:28.944000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:35:28.954000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:37:28.963000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:39:28.973000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:41:28.982000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:43:28.992000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:45:29.002000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:47:29.011000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:49:29.021000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:51:29.030000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:53:29.040000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:55:29.050000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:57:29.059000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3005:59:29.069000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3006:01:29.078000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3006:03:29.088000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3006:05:29.098000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3006:07:29.107000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3006:09:29.117000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
1900-01-3006:11:29.126000	6.8	nan	nan	31.2	nan	nan	nan	10.1	NaT	nan	NaT	nan
